seed,locations,num_uavs,num_customers,num_obstacles,route,assignments,makespan,collisions_obstacle,collision_uavs
13101285,"[[5000 5000]
 [7000 2944]
 [2681 3000]
 [7500 2489]
 [4186 6250]
 [4500 7889]
 [5324 6500]
 [6500 7952]
 [6424 6750]
 [3000 8328]
 [5023 5500]
 [6000 5572]
 [4200 7750]
 [2500 2164]
 [7843 2000]
 [1500 5137]
 [1993 6500]
 [1500 6575]
 [1598 3500]
 [2000 6860]
 [7188 3750]
 [6250 2654]
 [2656 2500]
 [3500 7803]
 [7459 4500]
 [2750 2285]
 [6954 7000]
 [5250 4241]
 [3482 6000]
 [3750 5667]
 [3784 4000]
 [8000 1853]
 [2422 2500]
 [5500 8247]
 [7728 4250]
 [2250 4524]
 [7812 7000]
 [6750 7325]
 [1554 4750]
 [3250 4342]
 [4714 5250]]",Num of UAV_0: 2 Num of UAV_1: 2,40,0,"[0, 10, 6, 5, 12, 4, 29, 39, 2, 1, 3, 20, 27, 0]","{(0, 39): (6, 2), (0, 1): (7, 3), (0, 3): (24, 20), (0, 6): (0, 5), (0, 29): (9, 39), (0, 12): (16, 4), (0, 20): (23, 27), (0, 0): (33, 10), (1, 39): (11, 2), (1, 3): (14, 20), (1, 6): (26, 5), (1, 29): (28, 39), (1, 12): (21, 4), (2, 27): (15, 0), (2, 4): (25, 29), (2, 12): (10, 4), (2, 10): (2, 6), (2, 5): (12, 12), (2, 1): (27, 3), (2, 3): (19, 20), (2, 0): (4, 10), (3, 27): (18, 0), (3, 12): (31, 4), (3, 4): (8, 29), (3, 10): (29, 6), (3, 5): (30, 12), (3, 1): (17, 3), (3, 3): (1, 20)}",1921,0,206
13975902,"[[5000 5000]
 [2250 6820]
 [4151 6250]
 [2000 6334]
 [3171 5500]
 [5750 6422]
 [7873 3000]
 [4250 2732]
 [7003 5250]
 [8250 3395]
 [5615 2750]
 [6000 7901]
 [5326 6750]
 [6750 2903]
 [3911 8000]
 [8000 1961]
 [6874 6000]
 [3750 7430]
 [5464 7500]
 [6500 8463]
 [3343 4250]
 [3750 8453]
 [4393 7250]
 [3000 6326]
 [5332 3250]
 [3250 4294]
 [2396 6750]
 [7750 6387]
 [6275 5250]
 [7000 2109]
 [5893 1500]
 [4750 1963]
 [2546 6250]
 [1750 6361]
 [7875 2000]
 [5250 6482]
 [3639 8000]
 [6750 2563]
 [4805 2500]
 [1750 7736]
 [7453 3500]]",Num of UAV_0: 2 Num of UAV_1: 2,40,0,"[0, 4, 32, 1, 3, 23, 2, 35, 5, 28, 8, 40, 6, 13, 24, 0]","{(0, 13): (23, 24), (0, 6): (2, 13), (0, 8): (30, 40), (0, 24): (0, 0), (0, 0): (19, 4), (0, 35): (5, 5), (1, 6): (22, 13), (1, 24): (3, 0), (1, 0): (15, 4), (2, 6): (24, 13), (2, 40): (8, 6), (2, 2): (12, 35), (2, 28): (20, 8), (2, 23): (4, 2), (2, 1): (32, 3), (2, 4): (11, 32), (2, 32): (29, 1), (2, 3): (7, 23), (3, 40): (27, 6), (3, 6): (31, 13), (3, 28): (9, 8), (3, 4): (14, 32), (3, 2): (26, 35), (3, 3): (18, 23), (3, 32): (10, 1), (3, 23): (13, 2)}",1734,0,130
14499665,"[[5000 5000]
 [2750 4328]
 [2696 6500]
 [6000 5997]
 [2315 4500]
 [5000 6585]
 [3983 2750]
 [8000 6094]
 [7765 5500]
 [4750 6697]
 [5059 1750]
 [3750 1714]
 [2453 7500]
 [4000 6642]
 [5007 6500]
 [7500 7870]
 [2220 2500]
 [2000 7804]
 [5063 7500]
 [7250 8414]
 [2383 3500]
 [7250 2703]
 [2628 2250]
 [7000 8339]
 [4312 6750]
 [5750 4707]
 [7566 1500]
 [3000 7818]
 [2461 5500]
 [2250 5154]
 [6987 2500]
 [6250 2929]
 [2505 4500]
 [2250 6989]
 [6631 5750]
 [5500 7765]
 [3391 3250]
 [2000 6164]
 [7476 1750]
 [5250 6413]
 [6117 5750]]",Num of UAV_0: 2 Num of UAV_1: 2,40,0,"[0, 25, 3, 39, 14, 5, 2, 28, 4, 32, 1, 36, 6, 11, 10, 0]","{(0, 5): (10, 2), (0, 3): (27, 39), (0, 1): (9, 36), (0, 2): (26, 28), (1, 5): (28, 2), (1, 2): (30, 28), (1, 3): (33, 39), (2, 11): (19, 10), (2, 3): (12, 39), (2, 25): (14, 3), (2, 6): (23, 11), (2, 0): (0, 25), (2, 28): (5, 4), (2, 2): (20, 28), (2, 36): (24, 6), (2, 32): (13, 1), (2, 39): (2, 14), (2, 14): (17, 5), (3, 11): (31, 10), (3, 3): (8, 39), (3, 25): (16, 3), (3, 0): (1, 25), (3, 2): (11, 28), (3, 28): (15, 4), (3, 36): (22, 6), (3, 39): (6, 14)}",1648,0,120
16850502,"[[5000 5000]
 [4750 7009]
 [5303 2750]
 [3000 3554]
 [4322 6500]
 [3250 5419]
 [3813 3000]
 [8250 4174]
 [2758 2750]
 [3000 3779]
 [5846 1500]
 [3250 8047]
 [7714 8000]
 [2000 5299]
 [4233 3750]
 [7500 7500]
 [4634 3250]
 [5250 6834]
 [2310 3000]
 [2250 6425]
 [2620 7500]
 [2250 3970]
 [6604 3500]
 [1500 5842]
 [2312 7250]
 [7250 2191]
 [7772 2000]
 [1750 5250]
 [7370 5750]
 [7000 1604]
 [8043 2500]
 [1750 4908]
 [3001 1750]
 [8250 8116]
 [6053 2250]
 [1750 6662]
 [4911 2750]
 [7500 6449]
 [4964 6500]
 [7250 5090]
 [2649 7500]]",Num of UAV_0: 2 Num of UAV_1: 2,40,0,"[0, 38, 17, 1, 4, 5, 9, 3, 6, 36, 2, 0]","{(0, 2): (18, 0), (0, 4): (4, 5), (0, 3): (25, 6), (0, 5): (11, 9), (0, 1): (33, 4), (0, 6): (15, 36), (0, 9): (24, 3), (0, 0): (12, 38), (0, 36): (9, 2), (1, 2): (3, 0), (1, 4): (28, 5), (1, 5): (1, 9), (1, 3): (14, 6), (1, 6): (7, 36), (2, 0): (0, 38), (2, 6): (19, 36), (2, 1): (26, 4), (2, 3): (22, 6), (2, 38): (30, 17), (2, 36): (27, 2), (2, 17): (13, 1), (2, 9): (20, 3), (3, 6): (23, 36), (3, 0): (5, 38), (3, 1): (8, 4), (3, 38): (21, 17), (3, 3): (16, 6), (3, 17): (17, 1), (3, 36): (32, 2), (3, 9): (6, 3)}",1480,0,184
17181969,"[[5000 5000]
 [4000 4706]
 [6962 6750]
 [2250 5951]
 [2162 3500]
 [7750 2354]
 [3327 4500]
 [7750 4114]
 [2525 3250]
 [6750 8091]
 [6167 4500]
 [5000 3010]
 [2630 3000]
 [4500 6817]
 [3731 6000]
 [7500 5601]
 [3849 7500]
 [3500 4244]
 [3842 3500]
 [6250 6869]
 [1820 1500]
 [2000 5661]
 [5357 4250]
 [2500 5287]
 [2914 8250]
 [6500 5919]
 [7181 4750]
 [1500 2090]
 [6316 1750]
 [1500 8339]
 [7598 6500]
 [3500 3250]
 [3770 3000]
 [2750 4670]
 [7861 4750]
 [2500 6530]
 [7799 2500]
 [4750 6234]
 [2979 5500]
 [1500 5057]
 [8440 5000]]",Num of UAV_0: 2 Num of UAV_1: 2,40,0,"[0, 25, 2, 26, 7, 5, 11, 32, 8, 4, 3, 23, 33, 6, 1, 0]","{(0, 0): (23, 25), (0, 26): (33, 7), (0, 4): (11, 3), (0, 23): (31, 33), (0, 1): (15, 0), (1, 0): (27, 25), (2, 3): (22, 23), (2, 26): (29, 7), (2, 25): (2, 2), (2, 32): (21, 8), (2, 1): (8, 0), (2, 11): (13, 32), (2, 23): (28, 33), (2, 33): (32, 6), (2, 6): (14, 1), (2, 8): (24, 4), (3, 3): (17, 23), (3, 26): (12, 7), (3, 1): (9, 0), (3, 32): (20, 8), (3, 23): (5, 33), (3, 25): (6, 2), (3, 33): (7, 6), (3, 11): (3, 32), (3, 6): (30, 1), (3, 8): (10, 4)}",2010,0,96
17395188,"[[5000 5000]
 [3250 4379]
 [4261 3750]
 [7250 4350]
 [4425 6000]
 [3500 2795]
 [6354 5750]
 [5000 4362]
 [3017 6000]
 [8000 3727]
 [7192 7500]
 [4750 4235]
 [6188 7000]
 [7750 5227]
 [4228 8000]
 [6500 5375]
 [8421 5250]
 [4500 4950]
 [8312 6500]
 [5750 4849]
 [5172 2500]
 [1750 3393]
 [3839 5250]
 [3500 5313]
 [6349 7500]
 [1500 6820]
 [2800 5250]
 [4000 2188]
 [2347 5750]
 [3000 5455]
 [2290 8250]
 [7500 7178]
 [4281 5250]
 [1750 7316]
 [4027 7250]
 [1750 3122]
 [3156 3000]
 [5250 6621]
 [2262 5500]
 [2250 2508]
 [1763 6750]]",Num of UAV_0: 2 Num of UAV_1: 2,40,0,"[0, 7, 3, 15, 6, 4, 32, 23, 1, 36, 5, 2, 17, 0]","{(0, 6): (3, 4), (0, 7): (6, 3), (0, 5): (20, 2), (0, 23): (1, 1), (0, 32): (22, 23), (0, 0): (4, 7), (0, 3): (9, 6), (1, 3): (2, 15), (1, 6): (17, 4), (1, 5): (13, 2), (1, 23): (19, 1), (2, 23): (23, 1), (2, 15): (11, 6), (2, 1): (26, 36), (2, 2): (7, 17), (2, 36): (32, 5), (2, 4): (5, 32), (2, 32): (27, 23), (2, 17): (30, 0), (2, 0): (15, 7), (3, 15): (24, 6), (3, 23): (18, 1), (3, 1): (33, 36), (3, 2): (28, 17), (3, 36): (14, 5), (3, 4): (21, 32), (3, 32): (31, 23), (3, 17): (12, 0)}",1499,0,114
18464482,"[[5000 5000]
 [6250 7868]
 [2998 5250]
 [4000 5381]
 [3149 5750]
 [6000 6341]
 [4139 5250]
 [3000 2374]
 [4789 3500]
 [3250 3004]
 [3920 4750]
 [4250 1572]
 [8082 6500]
 [4250 2844]
 [5846 4000]
 [2750 7107]
 [6391 4500]
 [4250 1849]
 [8173 7750]
 [8250 8333]
 [7812 1750]
 [4250 3750]
 [5231 5750]
 [7500 5455]
 [2356 6000]
 [3000 2161]
 [5806 6500]
 [3500 2933]
 [6590 6500]
 [3250 3859]
 [2858 2250]
 [5000 4276]
 [7685 7750]
 [5500 3447]
 [6619 4500]
 [2250 7392]
 [8086 4750]
 [1500 1817]
 [3048 1500]
 [1500 4416]
 [4210 5500]]",Num of UAV_0: 2 Num of UAV_1: 2,40,0,"[0, 1, 5, 22, 4, 2, 3, 6, 10, 29, 21, 31, 0]","{(0, 1): (25, 5), (0, 5): (21, 22), (0, 29): (2, 21), (0, 21): (6, 31), (0, 31): (26, 0), (0, 10): (1, 29), (0, 22): (8, 2), (0, 3): (33, 10), (1, 1): (5, 5), (1, 22): (17, 4), (1, 29): (20, 21), (1, 21): (7, 31), (1, 5): (19, 22), (2, 21): (13, 31), (2, 5): (11, 22), (2, 10): (30, 29), (2, 31): (16, 0), (2, 29): (4, 21), (2, 6): (23, 10), (2, 4): (28, 2), (2, 2): (0, 6), (3, 5): (12, 22), (3, 21): (29, 31), (3, 29): (31, 21), (3, 10): (18, 29), (3, 4): (32, 2), (3, 31): (27, 0), (3, 6): (9, 10), (3, 2): (10, 6)}",1559,0,134
18525533,"[[5000 5000]
 [2500 7226]
 [6626 6000]
 [7750 3046]
 [4997 6000]
 [6500 5738]
 [6338 5250]
 [6250 5307]
 [8428 6500]
 [2500 7031]
 [8058 3000]
 [3000 7174]
 [5268 7750]
 [2000 4675]
 [4984 8000]
 [6500 4862]
 [2082 3000]
 [2250 7702]
 [7554 4250]
 [5750 6998]
 [1657 4250]
 [2250 6386]
 [8212 5750]
 [7000 7648]
 [6955 1750]
 [4500 4481]
 [6273 4750]
 [2750 5175]
 [6434 6500]
 [5000 6009]
 [5466 6750]
 [8000 3135]
 [7317 3500]
 [3750 6444]
 [5207 4000]
 [7000 8239]
 [6144 7000]
 [5000 4789]
 [7733 4750]
 [2500 6688]
 [6811 3000]]",Num of UAV_0: 2 Num of UAV_1: 2,40,0,"[0, 34, 32, 3, 18, 6, 5, 2, 28, 19, 11, 1, 9, 33, 4, 0]","{(0, 18): (3, 6), (0, 32): (33, 3), (0, 19): (5, 11), (0, 6): (8, 5), (0, 33): (23, 4), (0, 4): (22, 0), (1, 18): (24, 6), (1, 19): (7, 11), (1, 33): (30, 4), (2, 0): (9, 34), (2, 32): (17, 3), (2, 4): (6, 0), (2, 11): (10, 1), (2, 28): (28, 19), (2, 1): (32, 9), (2, 2): (16, 28), (2, 3): (1, 18), (2, 6): (31, 5), (2, 5): (0, 2), (3, 0): (13, 34), (3, 11): (14, 1), (3, 4): (20, 0), (3, 28): (15, 19), (3, 2): (19, 28), (3, 6): (29, 5), (3, 3): (18, 18)}",1695,0,142
18930197,"[[5000 5000]
 [6250 3436]
 [6010 5750]
 [2750 7597]
 [2037 6000]
 [5500 6231]
 [2821 2750]
 [4000 8302]
 [8368 2750]
 [4750 4963]
 [5665 1500]
 [3750 4296]
 [5714 5000]
 [1500 6998]
 [4889 5500]
 [2250 3973]
 [6035 2000]
 [7250 7185]
 [5800 5000]
 [3000 1714]
 [3712 4000]
 [4750 2195]
 [7797 3250]
 [6250 6747]
 [5235 7250]
 [7000 4864]
 [3064 5750]
 [8000 7011]
 [8062 5750]
 [7250 3313]
 [4346 8000]
 [3500 5219]
 [1908 7750]
 [3750 8380]
 [2103 4500]
 [2750 3910]
 [1590 6750]
 [6500 2267]
 [3170 6750]
 [4250 6001]
 [7733 3250]]",Num of UAV_0: 2 Num of UAV_1: 2,40,0,"[0, 18, 2, 5, 24, 3, 4, 34, 35, 6, 1, 12, 0]","{(0, 3): (26, 4), (0, 4): (8, 34), (0, 2): (16, 5), (0, 24): (31, 3), (0, 0): (7, 18), (0, 5): (32, 24), (0, 34): (24, 6), (0, 1): (15, 0), (1, 3): (0, 4), (1, 24): (2, 3), (1, 4): (19, 34), (1, 35): (13, 6), (1, 1): (9, 0), (2, 18): (1, 2), (2, 35): (3, 6), (2, 4): (12, 34), (2, 34): (6, 35), (2, 5): (20, 24), (2, 2): (33, 5), (2, 0): (22, 18), (2, 12): (18, 0), (3, 4): (25, 34), (3, 34): (29, 35), (3, 18): (30, 2), (3, 2): (10, 5), (3, 35): (14, 6), (3, 5): (23, 24), (3, 0): (21, 18), (3, 12): (4, 0)}",1981,0,268
1098222,"[[5000 5000]
 [5000 4391]
 [6203 7000]
 [4500 7300]
 [7062 7000]
 [3250 5409]
 [3098 7000]
 [2250 7769]
 [2962 7000]
 [2250 4264]
 [3406 8250]
 [2250 1969]
 [3900 4500]
 [6750 2741]
 [7032 4500]
 [8000 3141]
 [2934 1750]
 [8250 7982]
 [2698 5500]
 [5250 5744]
 [5467 2750]
 [3500 6956]
 [3615 2250]
 [4750 7028]
 [6546 3250]
 [2000 4884]
 [4650 3250]
 [3000 4230]
 [2719 4250]
 [5500 4071]
 [6337 4500]
 [6000 7281]
 [3938 4250]
 [4500 3825]
 [8313 5750]
 [3500 2581]
 [5768 8000]
 [6750 1985]
 [7073 4500]
 [1500 3713]
 [2562 5250]]",Num of UAV_0: 2 Num of UAV_1: 2,40,10,"[0, 30, 14, 38, 4, 2, 31, 3, 21, 6, 5, 27, 32, 1, 0]","{(0, 5): (2, 27), (0, 38): (27, 4), (0, 0): (17, 30), (0, 6): (33, 5), (0, 21): (1, 6), (0, 27): (5, 32), (1, 5): (11, 27), (1, 38): (22, 4), (1, 0): (26, 30), (2, 5): (9, 27), (2, 32): (30, 1), (2, 27): (32, 32), (2, 30): (8, 14), (2, 4): (10, 2), (2, 31): (0, 3), (2, 3): (18, 21), (2, 1): (13, 0), (2, 2): (29, 31), (3, 5): (4, 27), (3, 27): (15, 32), (3, 32): (28, 1), (3, 30): (6, 14), (3, 31): (3, 3), (3, 3): (21, 21), (3, 1): (19, 0), (3, 4): (16, 2), (3, 2): (12, 31)}",1439,0,142
3234108,"[[5000 5000]
 [7250 2957]
 [4945 4250]
 [4500 2980]
 [5562 5750]
 [5500 3016]
 [6007 4250]
 [5500 8083]
 [7210 4500]
 [5500 5361]
 [3843 6500]
 [7000 7530]
 [4233 4250]
 [2750 4144]
 [6100 3750]
 [7500 3265]
 [7691 4750]
 [2000 5652]
 [2202 4750]
 [3750 5516]
 [4174 5000]
 [2000 1996]
 [7087 1750]
 [2000 6727]
 [8367 2250]
 [4500 4431]
 [3275 6750]
 [7250 5264]
 [6370 4000]
 [5750 2349]
 [5479 7500]
 [3250 4976]
 [4351 3750]
 [7000 4972]
 [7158 4000]
 [7250 4709]
 [5585 1750]
 [6750 7501]
 [3227 8250]
 [4500 3453]
 [1905 6500]]",Num of UAV_0: 2 Num of UAV_1: 2,40,10,"[0, 2, 6, 28, 34, 1, 5, 3, 39, 32, 20, 19, 4, 0]","{(0, 19): (23, 4), (0, 20): (24, 19), (0, 28): (1, 34), (0, 1): (22, 5), (0, 2): (18, 6), (0, 4): (2, 0), (1, 19): (19, 4), (1, 1): (29, 5), (1, 28): (7, 34), (2, 4): (31, 0), (2, 2): (4, 6), (2, 32): (16, 20), (2, 5): (14, 3), (2, 20): (10, 19), (2, 34): (17, 1), (2, 0): (3, 2), (2, 28): (8, 34), (2, 6): (28, 28), (2, 3): (5, 39), (3, 4): (0, 0), (3, 32): (33, 20), (3, 2): (30, 6), (3, 20): (11, 19), (3, 5): (15, 3), (3, 0): (6, 2), (3, 28): (9, 34), (3, 34): (20, 1), (3, 6): (26, 28)}",1320,8,120
4792065,"[[5000 5000]
 [3500 5952]
 [2765 3500]
 [5250 4847]
 [5049 3500]
 [5000 7767]
 [4066 7250]
 [4000 8236]
 [4791 5750]
 [6000 4596]
 [2560 6000]
 [6250 2170]
 [6245 3000]
 [5000 2048]
 [2560 5500]
 [6250 3319]
 [5217 8000]
 [3750 4489]
 [8326 6000]
 [7750 5525]
 [6794 5250]
 [5000 4605]
 [8214 7500]
 [6750 2222]
 [3746 8250]
 [4250 4087]
 [2180 6750]
 [3000 2428]
 [4948 2750]
 [5000 3653]
 [3122 3500]
 [7500 2949]
 [7455 7250]
 [3750 5295]
 [8098 2500]
 [2500 2883]
 [3615 8250]
 [2250 4653]
 [8425 1500]
 [3250 4810]
 [2576 6750]]",Num of UAV_0: 2 Num of UAV_1: 2,40,10,"[0, 5, 6, 1, 2, 30, 4, 12, 11, 15, 9, 3, 0]","{(0, 6): (17, 1), (0, 5): (0, 6), (0, 0): (33, 5), (0, 30): (20, 4), (0, 12): (16, 11), (0, 15): (13, 9), (0, 9): (1, 3), (0, 4): (18, 12), (0, 3): (14, 0), (1, 6): (29, 1), (1, 5): (9, 6), (1, 0): (3, 5), (1, 30): (6, 4), (1, 15): (22, 9), (1, 9): (26, 0), (2, 5): (15, 6), (2, 15): (11, 9), (2, 11): (31, 15), (2, 2): (28, 30), (2, 9): (12, 3), (2, 12): (27, 11), (2, 3): (32, 0), (3, 5): (19, 6), (3, 15): (25, 9), (3, 2): (30, 30), (3, 12): (24, 11), (3, 9): (7, 3), (3, 11): (21, 15), (3, 3): (10, 0)}",1626,6,190
5541347,"[[5000 5000]
 [6500 6549]
 [3126 5500]
 [6000 6251]
 [7052 2750]
 [4500 3941]
 [6146 4500]
 [2750 4162]
 [1727 7000]
 [4500 4763]
 [6616 5500]
 [2750 5041]
 [6710 4250]
 [6500 4867]
 [7069 1500]
 [2500 7296]
 [1543 2000]
 [5250 6652]
 [2197 5500]
 [5750 2471]
 [5837 2500]
 [7750 8225]
 [2261 5500]
 [6750 6271]
 [1748 1750]
 [3000 4823]
 [1745 6000]
 [3000 7056]
 [2946 8250]
 [8000 3312]
 [6652 3750]
 [6500 2885]
 [3895 1750]
 [7250 8089]
 [5755 5000]
 [5750 6526]
 [5754 3000]
 [7750 3890]
 [4954 4000]
 [6500 4792]
 [5101 4250]]",Num of UAV_0: 2 Num of UAV_1: 2,40,10,"[0, 2, 25, 9, 5, 32, 19, 20, 4, 12, 6, 3, 1, 17, 0]","{(0, 0): (8, 2), (0, 20): (7, 4), (0, 25): (15, 9), (0, 5): (4, 32), (0, 3): (28, 1), (0, 17): (16, 0), (0, 32): (23, 19), (0, 4): (29, 12), (0, 12): (32, 6), (0, 6): (31, 3), (1, 0): (11, 2), (1, 5): (24, 32), (1, 17): (3, 0), (1, 25): (33, 9), (2, 25): (9, 9), (2, 1): (14, 17), (2, 2): (1, 25), (2, 3): (26, 1), (2, 9): (20, 5), (2, 12): (22, 6), (2, 20): (27, 4), (3, 25): (17, 9), (3, 1): (21, 17), (3, 2): (19, 25), (3, 9): (0, 5), (3, 12): (30, 6), (3, 3): (6, 1)}",1885,6,182
6326915,"[[5000 5000]
 [3500 7776]
 [4222 6250]
 [6750 4113]
 [5283 2250]
 [7000 3154]
 [3995 3000]
 [2000 5324]
 [2811 8000]
 [6500 4362]
 [2765 8000]
 [2250 3808]
 [7276 2000]
 [3500 1808]
 [7528 3750]
 [3250 4877]
 [7954 3000]
 [3250 8050]
 [5711 8000]
 [5250 1748]
 [7658 2500]
 [5250 1537]
 [4665 7500]
 [5000 4697]
 [3565 7000]
 [2500 8287]
 [5341 1750]
 [3000 3761]
 [4218 8000]
 [2750 4482]
 [6313 6000]
 [3250 3428]
 [4482 7250]
 [6250 6019]
 [7555 7250]
 [2000 4782]
 [3946 2250]
 [4500 6504]
 [1501 5000]
 [4750 1878]
 [7666 4250]]",Num of UAV_0: 2 Num of UAV_1: 2,40,10,"[0, 23, 9, 3, 5, 4, 36, 6, 31, 15, 1, 24, 2, 0]","{(0, 1): (10, 24), (0, 2): (11, 0), (0, 24): (21, 2), (0, 31): (4, 15), (0, 4): (6, 36), (0, 23): (23, 9), (0, 6): (22, 31), (1, 2): (15, 0), (1, 31): (28, 15), (1, 23): (26, 9), (1, 24): (30, 2), (1, 6): (20, 31), (2, 1): (18, 24), (2, 24): (27, 2), (2, 3): (9, 5), (2, 4): (13, 36), (2, 31): (25, 15), (2, 6): (31, 31), (2, 9): (33, 3), (2, 36): (12, 6), (3, 1): (3, 24), (3, 24): (1, 2), (3, 4): (5, 36), (3, 6): (0, 31), (3, 9): (7, 3), (3, 31): (14, 15), (3, 36): (19, 6), (3, 3): (32, 5)}",1625,0,162
7114942,"[[5000 5000]
 [3000 4433]
 [4899 3500]
 [4250 2787]
 [2139 4500]
 [5250 6233]
 [2254 5500]
 [3500 6685]
 [6755 6250]
 [5500 6357]
 [6893 7500]
 [1500 4374]
 [2557 7750]
 [4750 7904]
 [8393 7250]
 [5750 1777]
 [5430 8000]
 [8000 2728]
 [4671 5250]
 [4250 1685]
 [4203 6750]
 [8000 5829]
 [8169 5000]
 [7250 5700]
 [7498 5750]
 [2250 8095]
 [4475 6250]
 [8000 6795]
 [5797 3500]
 [8000 1691]
 [8444 7500]
 [1500 7468]
 [5972 1750]
 [4750 1575]
 [2735 4750]
 [5500 2960]
 [7232 7500]
 [5750 3723]
 [7390 3500]
 [3500 7144]
 [2466 2500]]",Num of UAV_0: 2 Num of UAV_1: 2,40,10,"[0, 2, 35, 3, 1, 4, 6, 26, 9, 8, 5, 0]","{(0, 6): (18, 26), (0, 3): (8, 1), (0, 4): (4, 6), (0, 8): (17, 5), (0, 9): (16, 8), (0, 26): (13, 9), (0, 35): (21, 3), (0, 0): (11, 2), (1, 3): (12, 1), (1, 6): (6, 26), (1, 35): (30, 3), (1, 4): (27, 6), (2, 35): (22, 3), (2, 4): (24, 6), (2, 9): (7, 8), (2, 5): (20, 0), (2, 2): (25, 35), (2, 0): (3, 2), (2, 8): (14, 5), (2, 26): (29, 9), (2, 1): (32, 4), (3, 35): (10, 3), (3, 9): (23, 8), (3, 2): (26, 35), (3, 5): (5, 0), (3, 0): (9, 2), (3, 8): (15, 5), (3, 26): (31, 9), (3, 4): (33, 6), (3, 1): (0, 4)}",1650,0,254
7543240,"[[5000 5000]
 [4000 6963]
 [7386 7250]
 [4750 2304]
 [7964 6250]
 [3750 2482]
 [2462 3250]
 [6000 2319]
 [1542 5500]
 [5250 7423]
 [7160 4250]
 [7000 2039]
 [6171 5500]
 [3000 3313]
 [2131 5750]
 [2500 2510]
 [3246 7250]
 [7750 1775]
 [7600 3250]
 [5750 6153]
 [1837 3500]
 [5000 6499]
 [8334 2000]
 [6750 7760]
 [5096 8250]
 [7750 3981]
 [4905 7250]
 [6750 3431]
 [7795 6750]
 [2250 3237]
 [4978 3500]
 [3000 6437]
 [4030 2000]
 [5000 2321]
 [3622 3500]
 [4000 5483]
 [2193 6500]
 [3250 4363]
 [6660 5000]
 [4250 1829]
 [7188 4000]]",Num of UAV_0: 2 Num of UAV_1: 2,40,10,"[0, 35, 1, 26, 2, 28, 4, 25, 18, 7, 3, 5, 15, 6, 13, 30, 0]","{(0, 35): (24, 1), (0, 1): (2, 26), (0, 13): (13, 30), (0, 0): (14, 35), (0, 25): (33, 18), (0, 7): (32, 3), (0, 3): (26, 5), (0, 5): (27, 15), (1, 25): (3, 18), (2, 7): (15, 3), (2, 25): (10, 18), (2, 30): (9, 0), (2, 3): (4, 5), (2, 0): (17, 35), (2, 35): (16, 1), (2, 1): (7, 26), (2, 2): (12, 28), (2, 15): (25, 6), (3, 30): (29, 0), (3, 0): (1, 35), (3, 35): (22, 1), (3, 3): (20, 5), (3, 7): (31, 3), (3, 15): (30, 6), (3, 2): (5, 28)}",2085,11,116
7705580,"[[5000 5000]
 [5500 2188]
 [5318 7750]
 [5000 6066]
 [2732 2750]
 [6000 5713]
 [3861 3500]
 [4500 2466]
 [4665 6250]
 [4500 1602]
 [5523 5750]
 [5000 8473]
 [2156 5500]
 [2000 1889]
 [6917 7500]
 [5000 5584]
 [8053 6250]
 [6000 6794]
 [3297 5500]
 [6000 6843]
 [2756 7500]
 [1500 6979]
 [5948 8250]
 [8250 3915]
 [6919 4250]
 [2500 1720]
 [2680 5500]
 [4250 3963]
 [4311 7500]
 [7000 3888]
 [2938 3500]
 [2250 6084]
 [3461 6000]
 [5750 1518]
 [4638 6000]
 [1750 2120]
 [3727 1500]
 [5250 6092]
 [6551 4250]
 [4500 5580]
 [3541 2000]]",Num of UAV_0: 2 Num of UAV_1: 2,40,10,"[0, 1, 7, 4, 30, 6, 18, 39, 3, 37, 2, 10, 5, 15, 0]","{(0, 1): (26, 7), (0, 6): (33, 18), (0, 37): (4, 2), (0, 2): (7, 10), (0, 18): (19, 39), (0, 5): (1, 15), (0, 7): (20, 4), (1, 37): (15, 2), (1, 6): (5, 18), (1, 18): (25, 39), (2, 5): (16, 15), (2, 1): (6, 7), (2, 18): (14, 39), (2, 30): (28, 6), (2, 4): (29, 30), (2, 10): (10, 5), (2, 39): (21, 3), (2, 15): (17, 0), (2, 3): (27, 37), (3, 30): (18, 6), (3, 4): (2, 30), (3, 5): (9, 15), (3, 18): (13, 39), (3, 10): (12, 5), (3, 1): (22, 7), (3, 15): (31, 0), (3, 39): (24, 37)}",1898,16,158
